datetime,date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status,,
2022-01-14  09:00,2022-01-14,9,15.58,9.92,6.08,0,1,2022,-6.08,D,,
2022-01-14  10:00,2022-01-14,10,22.49,17.61,2.63,0.55,1,2022,-2.08,D,,
2022-01-14  11:00,2022-01-14,11,24.19,21.53,0.91,2.26,1,2022,1.35,S,,
2022-01-14  12:00,2022-01-14,12,25.66,21.61,0.44,1.4,1,2022,0.96,S,,
2022-01-14  13:00,2022-01-14,13,23.27,20.39,1.08,0.82,1,2022,-0.26,D,,
2022-01-14  14:00,2022-01-14,14,21.95,19.06,2.04,0.46,1,2022,-1.58,D,,
2022-01-14  15:00,2022-01-14,15,21.93,14.51,6.52,0,1,2022,-6.52,D,,
2022-01-14  16:00,2022-01-14,16,22.81,8.28,12.51,0,1,2022,-12.51,D,,
2022-01-14  17:00,2022-01-14,17,25.52,2.43,19.94,0,1,2022,-19.94,D,,
2022-01-14  18:00,2022-01-14,18,1.8,-0.05,16.27,0,1,2022,-16.27,D,,
2022-01-14  19:00,2022-01-14,19,11.37,0.01,12.04,0,1,2022,-12.04,D,,
2022-01-14  20:00,2022-01-14,20,9.42,0.01,10.67,0,1,2022,-10.67,D,,
2022-01-14  21:00,2022-01-14,21,8.88,0.01,9.08,0,1,2022,-9.08,D,,
2022-01-14  22:00,2022-01-14,22,6.82,0.01,7,0,1,2022,-7,D,,
2022-01-14  23:00,2022-01-14,23,9.43,0.01,7.02,0,1,2022,-7.02,D,,
2022-01-15  01:00,2022-01-15,1,6.59,0.01,6.59,0,1,2022,-6.59,D,,
2022-01-15  02:00,2022-01-15,2,4.24,0.01,6.57,0,1,2022,-6.57,D,,
2022-01-15  03:00,2022-01-15,3,8.39,0.01,6.09,0,1,2022,-6.09,D,,
2022-01-15  04:00,2022-01-15,4,4.07,0.01,5.94,0,1,2022,-5.94,D,,
2022-01-15  05:00,2022-01-15,5,6.81,0.01,5.87,0,1,2022,-5.87,D,,
2022-01-15  06:00,2022-01-15,6,3.47,0.01,5.7,0,1,2022,-5.7,D,,
2022-01-15  07:00,2022-01-15,7,4.98,0.11,4.83,0,1,2022,-4.83,D,,
2022-01-15  08:00,2022-01-15,8,4.05,3.77,3.95,0.01,1,2022,-3.94,D,,
2022-01-15  09:00,2022-01-15,9,11.18,10.53,2.56,0.33,1,2022,-2.23,D,,
2022-01-15  10:00,2022-01-15,10,24.37,16.57,0.01,5.79,1,2022,5.78,S,,
2022-01-15  11:00,2022-01-15,11,34.71,20.91,0,9.88,1,2022,9.88,S,,
2022-01-15  12:00,2022-01-15,12,28.85,21.2,0,10.17,1,2022,10.17,S,,
2022-01-15  13:00,2022-01-15,13,33.12,23.05,0,8.86,1,2022,8.86,S,,
2022-01-15  14:00,2022-01-15,14,31.43,18.76,0,7.98,1,2022,7.98,S,,
2022-01-15  15:00,2022-01-15,15,16.49,14.47,0.02,4.6,1,2022,4.58,S,,
2022-01-15  16:00,2022-01-15,16,8.68,8.27,1.65,0.88,1,2022,-0.77,D,,
2022-01-15  17:00,2022-01-15,17,10.38,2.6,6.72,0,1,2022,-6.72,D,,
2022-01-15  18:00,2022-01-15,18,0,-0.05,11.05,0,1,2022,-11.05,D,,
2022-01-15  19:00,2022-01-15,19,9.05,0.01,12.82,0,1,2022,-12.82,D,,
2022-01-15  20:00,2022-01-15,20,6.66,0.01,10.78,0,1,2022,-10.78,D,,
2022-01-15  21:00,2022-01-15,21,8.3,0.01,8.02,0,1,2022,-8.02,D,,
2022-01-15  22:00,2022-01-15,22,4.29,0.01,7.31,0,1,2022,-7.31,D,,
2022-01-15  23:00,2022-01-15,23,6.84,0.01,7.41,0,1,2022,-7.41,D,,
2022-01-16  01:00,2022-01-16,1,7.35,0.01,6.64,0,1,2022,-6.64,D,,
2022-01-16  02:00,2022-01-16,2,7.24,0.01,6.42,0,1,2022,-6.42,D,,
2022-01-16  03:00,2022-01-16,3,6.82,0.01,6.11,0,1,2022,-6.11,D,,
2022-01-16  04:00,2022-01-16,4,5.63,0.01,5.93,0,1,2022,-5.93,D,,
2022-01-16  05:00,2022-01-16,5,3.93,0.01,6.2,0,1,2022,-6.2,D,,
2022-01-16  06:00,2022-01-16,6,3.03,0.01,5.94,0,1,2022,-5.94,D,,
2022-01-16  07:00,2022-01-16,7,5.1,0.01,4.84,0,1,2022,-4.84,D,,
2022-01-16  08:00,2022-01-16,8,5.87,3.54,3.35,0,1,2022,-3.35,D,,
2022-01-16  09:00,2022-01-16,9,13.61,9.98,1.21,1.11,1,2022,-0.1,D,,
2022-01-16  10:00,2022-01-16,10,26.18,16.81,0.01,6.47,1,2022,6.46,S,,
2022-01-16  11:00,2022-01-16,11,33.55,20.34,0,11.19,1,2022,11.19,S,,
2022-01-16  12:00,2022-01-16,12,34.73,21.39,0,9.75,1,2022,9.75,S,,
2022-01-16  13:00,2022-01-16,13,38.11,21.06,0,10.33,1,2022,10.33,S,,
2022-01-16  14:00,2022-01-16,14,23.68,18.92,0,8.22,1,2022,8.22,S,,
2022-01-16  15:00,2022-01-16,15,16.94,15.04,0.06,4.2,1,2022,4.14,S,,
2022-01-16  16:00,2022-01-16,16,12.87,8.51,1.36,0.92,1,2022,-0.44,D,,
2022-01-16  17:00,2022-01-16,17,9.47,2.6,5.58,0.03,1,2022,-5.55,D,,
2022-01-16  18:00,2022-01-16,18,0,-0.04,10.48,0,1,2022,-10.48,D,,
2022-01-16  19:00,2022-01-16,19,14.33,0.01,11.04,0,1,2022,-11.04,D,,
2022-01-16  20:00,2022-01-16,20,8.36,0.01,9.77,0,1,2022,-9.77,D,,
2022-01-16  21:00,2022-01-16,21,8.11,0.01,7.93,0,1,2022,-7.93,D,,
2022-01-16  22:00,2022-01-16,22,7.14,0.01,7.13,0,1,2022,-7.13,D,,
2022-01-16  23:00,2022-01-16,23,9.29,0.01,7.1,0,1,2022,-7.1,D,,
2022-01-17  01:00,2022-01-17,1,3.93,0.01,6.81,0,1,2022,-6.81,D,,
2022-01-17  02:00,2022-01-17,2,6.34,0.01,6.72,0,1,2022,-6.72,D,,
2022-01-17  03:00,2022-01-17,3,4.26,0.01,6.51,0,1,2022,-6.51,D,,
2022-01-17  04:00,2022-01-17,4,3.5,0.01,6.44,0,1,2022,-6.44,D,,
2022-01-17  05:00,2022-01-17,5,4.21,0.01,6.16,0,1,2022,-6.16,D,,
2022-01-17  06:00,2022-01-17,6,8.49,0.01,6.03,0,1,2022,-6.03,D,,
2022-01-17  07:00,2022-01-17,7,0,-0.01,5.64,0,1,2022,-5.64,D,,
2022-01-17  08:00,2022-01-17,8,9.61,3.25,4.69,0,1,2022,-4.69,D,,
2022-01-17  09:00,2022-01-17,9,16.53,8.86,6.56,0,1,2022,-6.56,D,,
2022-01-17  10:00,2022-01-17,10,21.52,15.29,10.98,0,1,2022,-10.98,D,,
2022-01-17  11:00,2022-01-17,11,23.31,18.53,9.16,0,1,2022,-9.16,D,,
2022-01-17  12:00,2022-01-17,12,36.39,20.52,16.34,0,1,2022,-16.34,D,,
2022-01-17  13:00,2022-01-17,13,35.56,19.39,18.47,0,1,2022,-18.47,D,,
2022-01-17  14:00,2022-01-17,14,43.87,18.15,24.09,0,1,2022,-24.09,D,,
2022-01-17  15:00,2022-01-17,15,34.98,13.71,27.25,0,1,2022,-27.25,D,,
2022-01-17  16:00,2022-01-17,16,25.5,7.91,20.37,0,1,2022,-20.37,D,,
2022-01-17  17:00,2022-01-17,17,34.3,2.47,21.21,0,1,2022,-21.21,D,,
2022-01-17  18:00,2022-01-17,18,2.3,-0.03,28.03,0,1,2022,-28.03,D,,
2022-01-17  19:00,2022-01-17,19,10.36,0.01,15.46,0,1,2022,-15.46,D,,
2022-01-17  20:00,2022-01-17,20,4.31,0.01,9.37,0,1,2022,-9.37,D,,
2022-01-17  21:00,2022-01-17,21,7.49,0.01,8.03,0,1,2022,-8.03,D,,
2022-01-17  22:00,2022-01-17,22,9.84,0.01,7.46,0,1,2022,-7.46,D,,
2022-01-17  23:00,2022-01-17,23,7.98,0.01,7.33,0,1,2022,-7.33,D,,
2022-01-18  01:00,2022-01-18,1,4.8,0.01,6.96,0,1,2022,-6.96,D,,
2022-01-18  02:00,2022-01-18,2,4.55,0.01,6.83,0,1,2022,-6.83,D,,
2022-01-18  03:00,2022-01-18,3,5.16,0.01,6.99,0,1,2022,-6.99,D,,
2022-01-18  04:00,2022-01-18,4,4.96,0.01,6.69,0,1,2022,-6.69,D,,
2022-01-18  05:00,2022-01-18,5,10.26,0.01,6.7,0,1,2022,-6.7,D,,
2022-01-18  06:00,2022-01-18,6,5.8,0.01,6.2,0,1,2022,-6.2,D,,
2022-01-18  07:00,2022-01-18,7,0,-0.03,5.56,0,1,2022,-5.56,D,,
2022-01-18  08:00,2022-01-18,8,7.17,1.55,5.63,0,1,2022,-5.63,D,,
2022-01-18  09:00,2022-01-18,9,16.63,4.42,8.71,0,1,2022,-8.71,D,,
2022-01-18  10:00,2022-01-18,10,26.14,15.61,9.95,0.03,1,2022,-9.92,D,,
2022-01-18  11:00,2022-01-18,11,28.41,20.44,12.65,0,1,2022,-12.65,D,,
2022-01-18  12:00,2022-01-18,12,28.94,21.28,13.14,0,1,2022,-13.14,D,,
2022-01-18  13:00,2022-01-18,13,32.64,19.96,11.85,0,1,2022,-11.85,D,,
2022-01-18  14:00,2022-01-18,14,29.95,17.88,14.56,0,1,2022,-14.56,D,,
2022-01-18  15:00,2022-01-18,15,34.37,14.31,20.89,0,1,2022,-20.89,D,,
2022-01-18  16:00,2022-01-18,16,31.63,7.89,25.28,0,1,2022,-25.28,D,,
2022-01-18  17:00,2022-01-18,17,31.81,2.78,24.83,0,1,2022,-24.83,D,,
2022-01-18  18:00,2022-01-18,18,0,-0.02,21.43,0,1,2022,-21.43,D,,
2022-01-18  19:00,2022-01-18,19,9.92,0.01,16.66,0,1,2022,-16.66,D,,
2022-01-18  20:00,2022-01-18,20,10.09,0.01,9.11,0,1,2022,-9.11,D,,
2022-01-18  21:00,2022-01-18,21,9.24,0.01,7.46,0,1,2022,-7.46,D,,
2022-01-18  22:00,2022-01-18,22,6.78,0.01,7.03,0,1,2022,-7.03,D,,
2022-01-18  23:00,2022-01-18,23,8.13,0.01,7.32,0,1,2022,-7.32,D,,
2022-01-19  01:00,2022-01-19,1,5.93,0.01,7.08,0,1,2022,-7.08,D,,
2022-01-19  02:00,2022-01-19,2,4.42,0.01,6.88,0,1,2022,-6.88,D,,
2022-01-19  03:00,2022-01-19,3,4.24,0.01,6.57,0,1,2022,-6.57,D,,
2022-01-19  04:00,2022-01-19,4,7.49,0.01,6.19,0,1,2022,-6.19,D,,
2022-01-19  05:00,2022-01-19,5,4.15,0.01,6.29,0,1,2022,-6.29,D,,
2022-01-19  06:00,2022-01-19,6,6.88,0.01,5.88,0,1,2022,-5.88,D,,
2022-01-19  07:00,2022-01-19,7,2.77,0.03,5.42,0,1,2022,-5.42,D,,
2022-01-19  08:00,2022-01-19,8,6.89,1.76,4.38,0,1,2022,-4.38,D,,
2022-01-19  09:00,2022-01-19,9,24.43,6.28,11.53,0,1,2022,-11.53,D,,
2022-01-19  10:00,2022-01-19,10,22.2,17.18,10.95,0.02,1,2022,-10.93,D,,
2022-01-19  11:00,2022-01-19,11,31.97,20.25,7.99,0.04,1,2022,-7.95,D,,
2022-01-19  12:00,2022-01-19,12,32.29,20.93,8.18,0.05,1,2022,-8.13,D,,
2022-01-19  13:00,2022-01-19,13,24.11,20.63,5.26,0.06,1,2022,-5.2,D,,
2022-01-19  14:00,2022-01-19,14,34.53,16.29,8.82,0.01,1,2022,-8.81,D,,
2022-01-19  15:00,2022-01-19,15,34.15,14.59,15.55,0,1,2022,-15.55,D,,
2022-01-19  16:00,2022-01-19,16,25.63,8.27,21.54,0,1,2022,-21.54,D,,
2022-01-19  17:00,2022-01-19,17,16.85,2.72,22.26,0,1,2022,-22.26,D,,
2022-01-19  18:00,2022-01-19,18,0,-0.03,12.53,0,1,2022,-12.53,D,,
2022-01-20  11:00,2022-01-20,11,34.36,20.07,12.12,0,1,2022,-12.12,D,,
2022-01-20  12:00,2022-01-20,12,35,21.11,15.59,0,1,2022,-15.59,D,,
2022-01-20  13:00,2022-01-20,13,38.9,21.86,16.24,0,1,2022,-16.24,D,,
2022-01-20  14:00,2022-01-20,14,40.13,11.19,19.03,0,1,2022,-19.03,D,,
2022-01-24  08:00,2022-01-24,8,6.62,4.19,3.24,0,1,2022,-3.24,D,,
2022-01-24  09:00,2022-01-24,9,19.9,11.12,7.01,0.06,1,2022,-6.95,D,,
2022-01-24  10:00,2022-01-24,10,22.41,18.91,5.5,0.09,1,2022,-5.41,D,,
2022-01-24  22:00,2022-01-24,22,5.04,0.01,2.66,0,1,2022,-2.66,D,,
2022-01-24  23:00,2022-01-24,23,5.13,0.01,8.34,0,1,2022,-8.34,D,,
2022-01-25  01:00,2022-01-25,1,7.77,0.01,7.66,0,1,2022,-7.66,D,,
2022-01-25  02:00,2022-01-25,2,7.82,0.01,7.21,0,1,2022,-7.21,D,,
2022-01-25  03:00,2022-01-25,3,4.75,0.01,7.01,0,1,2022,-7.01,D,,
2022-01-25  04:00,2022-01-25,4,6.23,0.01,7,0,1,2022,-7,D,,
2022-01-25  05:00,2022-01-25,5,8.07,0.01,6.65,0,1,2022,-6.65,D,,
2022-01-25  06:00,2022-01-25,6,4.83,0.01,6.54,0,1,2022,-6.54,D,,
2022-01-25  08:00,2022-01-25,8,8.89,4.41,4.9,0,1,2022,-4.9,D,,
2022-01-25  09:00,2022-01-25,9,25.36,11.2,4.47,0.11,1,2022,-4.36,D,,
2022-01-25  10:00,2022-01-25,10,36.26,17.85,13.17,0,1,2022,-13.17,D,,
2022-01-25  11:00,2022-01-25,11,32.72,20.62,11.06,0,1,2022,-11.06,D,,
2022-01-25  16:00,2022-01-25,16,39.56,9.68,14.98,0,1,2022,-14.98,D,,
2022-01-25  17:00,2022-01-25,17,34.84,3.1,32.64,0,1,2022,-32.64,D,,
2022-01-25  18:00,2022-01-25,18,19.13,0.09,19.38,0,1,2022,-19.38,D,,
2022-01-25  19:00,2022-01-25,19,19.86,0.01,17.48,0,1,2022,-17.48,D,,
2022-01-25  20:00,2022-01-25,20,13.03,0.01,10.92,0,1,2022,-10.92,D,,
2022-01-25  21:00,2022-01-25,21,4.67,0.01,7.58,0,1,2022,-7.58,D,,
2022-01-25  22:00,2022-01-25,22,4.42,0.01,7.4,0,1,2022,-7.4,D,,
2022-01-25  23:00,2022-01-25,23,3.95,0.01,6.32,0,1,2022,-6.32,D,,
2022-01-26  01:00,2022-01-26,1,3.54,0.01,5.93,0,1,2022,-5.93,D,,
2022-01-26  02:00,2022-01-26,2,7.97,0.01,5.88,0,1,2022,-5.88,D,,
2022-01-26  03:00,2022-01-26,3,4.79,0.01,5.88,0,1,2022,-5.88,D,,
2022-01-26  04:00,2022-01-26,4,3.38,0.01,5.59,0,1,2022,-5.59,D,,
2022-01-26  05:00,2022-01-26,5,3.36,0.01,5.6,0,1,2022,-5.6,D,,
2022-01-26  06:00,2022-01-26,6,5.18,0.01,5.4,0,1,2022,-5.4,D,,
2022-01-26  07:00,2022-01-26,7,3.66,0.05,4.79,0,1,2022,-4.79,D,,
2022-01-26  08:00,2022-01-26,8,5.72,4.54,4.23,0.03,1,2022,-4.2,D,,
2022-01-26  09:00,2022-01-26,9,22.48,11.65,6.46,0.11,1,2022,-6.35,D,,
2022-01-26  10:00,2022-01-26,10,25.74,17.94,11.95,0,1,2022,-11.95,D,,
2022-01-26  11:00,2022-01-26,11,33.31,20.88,9.76,0,1,2022,-9.76,D,,
2022-01-26  12:00,2022-01-26,12,34.43,21.31,10.39,0,1,2022,-10.39,D,,
2022-01-26  13:00,2022-01-26,13,36.67,21.61,9.95,0,1,2022,-9.95,D,,
2022-01-26  14:00,2022-01-26,14,46.3,19.27,25.93,0,1,2022,-25.93,D,,
2022-01-26  15:00,2022-01-26,15,47.91,15.39,31.72,0,1,2022,-31.72,D,,
2022-01-26  16:00,2022-01-26,16,51.86,9.59,33.17,0,1,2022,-33.17,D,,
2022-01-26  17:00,2022-01-26,17,18.6,2.98,31.68,0,1,2022,-31.68,D,,
2022-01-26  18:00,2022-01-26,18,14.11,0.2,16.42,0,1,2022,-16.42,D,,
2022-01-26  19:00,2022-01-26,19,10.22,0.01,14.19,0,1,2022,-14.19,D,,
2022-01-26  20:00,2022-01-26,20,6.93,0.01,11.23,0,1,2022,-11.23,D,,
2022-01-26  21:00,2022-01-26,21,7.47,0.01,9.27,0,1,2022,-9.27,D,,
2022-01-26  22:00,2022-01-26,22,5.8,0.01,9.21,0,1,2022,-9.21,D,,
2022-01-26  23:00,2022-01-26,23,8.39,0.01,8.18,0,1,2022,-8.18,D,,
2022-01-27  01:00,2022-01-27,1,4.78,0.01,7.42,0,1,2022,-7.42,D,,
2022-01-27  02:00,2022-01-27,2,8.29,0.01,7.01,0,1,2022,-7.01,D,,
2022-01-27  03:00,2022-01-27,3,6.92,0.01,6.64,0,1,2022,-6.64,D,,
2022-01-27  04:00,2022-01-27,4,3.81,0.01,5.9,0,1,2022,-5.9,D,,
2022-01-27  05:00,2022-01-27,5,7.36,0.01,5.75,0,1,2022,-5.75,D,,
2022-01-27  06:00,2022-01-27,6,6.11,0.01,5.22,0,1,2022,-5.22,D,,
2022-01-27  07:00,2022-01-27,7,2.13,-0.02,5.1,0,1,2022,-5.1,D,,
2022-01-27  08:00,2022-01-27,8,6.32,4.16,5,0,1,2022,-5,D,,
2022-01-27  09:00,2022-01-27,9,18.9,11.38,5.5,0.01,1,2022,-5.49,D,,
2022-01-27  10:00,2022-01-27,10,39.68,19.76,15.71,0,1,2022,-15.71,D,,
2022-01-27  11:00,2022-01-27,11,44.24,20.54,20.68,0,1,2022,-20.68,D,,
2022-01-27  12:00,2022-01-27,12,39.95,21.84,13.56,0,1,2022,-13.56,D,,
2022-01-27  13:00,2022-01-27,13,32.83,20.66,11.71,0.01,1,2022,-11.7,D,,
2022-01-27  14:00,2022-01-27,14,50.56,19.27,20.62,0,1,2022,-20.62,D,,
2022-01-27  15:00,2022-01-27,15,54.4,15.71,28.32,0,1,2022,-28.32,D,,
2022-01-27  16:00,2022-01-27,16,55.36,9.59,34.85,0,1,2022,-34.85,D,,
2022-01-27  17:00,2022-01-27,17,23.04,3.12,32.71,0,1,2022,-32.71,D,,
2022-01-27  18:00,2022-01-27,18,17.73,0.06,21.34,0,1,2022,-21.34,D,,
2022-01-27  19:00,2022-01-27,19,9.87,0.01,17.36,0,1,2022,-17.36,D,,
2022-01-27  20:00,2022-01-27,20,12.54,0.01,10.19,0,1,2022,-10.19,D,,
2022-01-27  21:00,2022-01-27,21,4.94,0.01,8.87,0,1,2022,-8.87,D,,
2022-01-27  22:00,2022-01-27,22,8.81,0.01,8.33,0,1,2022,-8.33,D,,
2022-01-28  05:00,2022-01-28,5,7.02,0.01,1.05,0,1,2022,-1.05,D,,
2022-01-28  06:00,2022-01-28,6,8.15,0.01,5.5,0,1,2022,-5.5,D,,
2022-01-28  07:00,2022-01-28,7,6.16,0.01,5,0,1,2022,-5,D,,
2022-01-28  08:00,2022-01-28,8,9.85,3.53,4.85,0,1,2022,-4.85,D,,
2022-01-28  09:00,2022-01-28,9,19.72,10.32,4.11,0,1,2022,-4.11,D,,
2022-01-28  10:00,2022-01-28,10,17.77,17.75,9.43,0.03,1,2022,-9.4,D,,
2022-01-28  11:00,2022-01-28,11,29.84,20.04,5.77,0.37,1,2022,-5.4,D,,
2022-01-28  12:00,2022-01-28,12,24.98,21.58,8.54,0.17,1,2022,-8.37,D,,
2022-01-28  13:00,2022-01-28,13,27.1,21.07,8.94,0,1,2022,-8.94,D,,
2022-01-28  14:00,2022-01-28,14,33.15,19.44,12.29,0,1,2022,-12.29,D,,
2022-01-28  15:00,2022-01-28,15,32.64,16.08,14.87,0,1,2022,-14.87,D,,
2022-01-28  16:00,2022-01-28,16,30.05,9.79,21.45,0,1,2022,-21.45,D,,
2022-01-28  17:00,2022-01-28,17,28.29,3.2,31.53,0,1,2022,-31.53,D,,
2022-01-28  18:00,2022-01-28,18,12.16,0.17,17.68,0,1,2022,-17.68,D,,
2022-01-28  19:00,2022-01-28,19,13.77,0.01,12.5,0,1,2022,-12.5,D,,
2022-01-28  20:00,2022-01-28,20,5.66,0.01,10.9,0,1,2022,-10.9,D,,
2022-01-28  21:00,2022-01-28,21,8.72,0.01,7.91,0,1,2022,-7.91,D,,
2022-01-29  08:00,2022-01-29,8,5.4,5.09,4.74,0,1,2022,-4.74,D,,
2022-01-29  09:00,2022-01-29,9,13.11,10.77,1.17,0.63,1,2022,-0.54,D,,
2022-01-29  10:00,2022-01-29,10,26.61,17.52,0,5.03,1,2022,5.03,S,,
2022-01-29  11:00,2022-01-29,11,33.88,20.86,0,7.77,1,2022,7.77,S,,
2022-01-29  12:00,2022-01-29,12,31.95,21.72,0,9.77,1,2022,9.77,S,,
2022-01-29  13:00,2022-01-29,13,30.04,20.75,0,10.37,1,2022,10.37,S,,
2022-01-29  14:00,2022-01-29,14,25.75,20.55,0,8.42,1,2022,8.42,S,,
2022-01-29  15:00,2022-01-29,15,24.01,17.72,0,7.7,1,2022,7.7,S,,
2022-01-29  16:00,2022-01-29,16,14.15,14.14,0.99,3.06,1,2022,2.07,S,,
2022-01-29  17:00,2022-01-29,17,15.66,7.73,4.78,0.09,1,2022,-4.69,D,,
2022-01-29  18:00,2022-01-29,18,14.64,1.22,11.09,0,1,2022,-11.09,D,,
2022-01-29  19:00,2022-01-29,19,13.48,0.01,13.38,0,1,2022,-13.38,D,,
2022-01-29  20:00,2022-01-29,20,15.76,0.01,14.07,0,1,2022,-14.07,D,,
2022-01-29  21:00,2022-01-29,21,9.41,0.01,11.95,0,1,2022,-11.95,D,,
2022-01-29  22:00,2022-01-29,22,12.29,0.01,10.19,0,1,2022,-10.19,D,,
2022-01-29  23:00,2022-01-29,23,7.81,0.01,10,0,1,2022,-10,D,,
2022-01-30  01:00,2022-01-30,1,6.93,0.01,7.05,0,1,2022,-7.05,D,,
2022-01-30  02:00,2022-01-30,2,6.37,0.01,7.09,0,1,2022,-7.09,D,,
2022-01-30  03:00,2022-01-30,3,6.86,0.01,6.6,0,1,2022,-6.6,D,,
2022-01-30  04:00,2022-01-30,4,4.37,0.01,6.43,0,1,2022,-6.43,D,,
2022-01-30  05:00,2022-01-30,5,7.15,0.01,6.07,0,1,2022,-6.07,D,,
2022-01-30  06:00,2022-01-30,6,8.3,0.01,11.04,0,1,2022,-11.04,D,,
2022-01-30  07:00,2022-01-30,7,3.1,0.06,5.26,0,1,2022,-5.26,D,,
2022-01-30  08:00,2022-01-30,8,5.18,4.97,3.53,0.07,1,2022,-3.46,D,,
2022-01-30  09:00,2022-01-30,9,21.7,12.65,0.14,2.77,1,2022,2.63,S,,
2022-01-30  10:00,2022-01-30,10,32.26,19.84,0,8.73,1,2022,8.73,S,,
2022-01-30  11:00,2022-01-30,11,32.77,22.74,0,13.04,1,2022,13.04,S,,
2022-01-30  12:00,2022-01-30,12,31.54,24.27,0,12.61,1,2022,12.61,S,,
2022-01-30  13:00,2022-01-30,13,32.37,23.52,0,11.63,1,2022,11.63,S,,
2022-01-30  14:00,2022-01-30,14,23.59,19.9,2.91,1.35,1,2022,-1.56,D,,
2022-01-30  15:00,2022-01-30,15,23.94,16.66,5.77,0.06,1,2022,-5.71,D,,
2022-01-30  16:00,2022-01-30,16,19.54,10.07,10.86,0,1,2022,-10.86,D,,
2022-01-30  17:00,2022-01-30,17,8.02,4.17,8.91,0,1,2022,-8.91,D,,
2022-01-30  18:00,2022-01-30,18,13.12,0.57,8.61,0,1,2022,-8.61,D,,
2022-01-30  19:00,2022-01-30,19,12.35,0.01,10.89,0,1,2022,-10.89,D,,
2022-01-30  20:00,2022-01-30,20,7.42,0.01,9.57,0,1,2022,-9.57,D,,
2022-01-30  21:00,2022-01-30,21,7.38,0.01,8.16,0,1,2022,-8.16,D,,
2022-01-30  22:00,2022-01-30,22,8.76,0.01,7.56,0,1,2022,-7.56,D,,
2022-01-30  23:00,2022-01-30,23,7.22,0.01,7.37,0,1,2022,-7.37,D,,
2022-01-31  01:00,2022-01-31,1,7.89,0.01,8.03,0,1,2022,-8.03,D,,
2022-01-31  02:00,2022-01-31,2,8.89,0.01,7.9,0,1,2022,-7.9,D,,
2022-01-31  03:00,2022-01-31,3,7.32,0.01,6.44,0,1,2022,-6.44,D,,
2022-01-31  04:00,2022-01-31,4,5.85,0.01,5.78,0,1,2022,-5.78,D,,
2022-01-31  05:00,2022-01-31,5,6.62,0.01,5.56,0,1,2022,-5.56,D,,
2022-01-31  06:00,2022-01-31,6,5.71,0.01,5.54,0,1,2022,-5.54,D,,
2022-01-31  07:00,2022-01-31,7,8.69,0.01,5.25,0,1,2022,-5.25,D,,
2022-01-31  08:00,2022-01-31,8,4.55,1.81,5.62,0,1,2022,-5.62,D,,
2022-01-31  09:00,2022-01-31,9,12.72,6.9,2.44,0.11,1,2022,-2.33,D,,
2022-01-31  10:00,2022-01-31,10,31,18.58,13.02,0,1,2022,-13.02,D,,
2022-01-31  11:00,2022-01-31,11,31.81,21.47,7.99,0.01,1,2022,-7.98,D,,
2022-01-31  12:00,2022-01-31,12,24.19,22.53,7.44,0,1,2022,-7.44,D,,
2022-01-31  13:00,2022-01-31,13,55.88,23.23,24.45,0,1,2022,-24.45,D,,
2022-01-31  14:00,2022-01-31,14,49.27,20.46,21.72,0,1,2022,-21.72,D,,
2022-01-31  15:00,2022-01-31,15,55.7,18.58,31.94,0,1,2022,-31.94,D,,
2022-01-31  16:00,2022-01-31,16,41.73,12.77,27.85,0,1,2022,-27.85,D,,
2022-01-31  17:00,2022-01-31,17,41.98,6.98,31.2,0,1,2022,-31.2,D,,
2022-01-31  18:00,2022-01-31,18,28.78,1.7,25.15,0,1,2022,-25.15,D,,
2022-01-31  19:00,2022-01-31,19,14.15,0.01,17.05,0,1,2022,-17.05,D,,
2022-01-31  20:00,2022-01-31,20,13.4,0.01,11.56,0,1,2022,-11.56,D,,
2022-01-31  21:00,2022-01-31,21,4.56,0.01,8.67,0,1,2022,-8.67,D,,
2022-01-31  22:00,2022-01-31,22,4.18,0.01,6.49,0,1,2022,-6.49,D,,
2022-01-31  23:00,2022-01-31,23,7.16,0.01,6.14,0,1,2022,-6.14,D,,
2022-02-01  01:00,2022-02-01,1,4.81,0.01,6.39,0,2,2022,-6.39,D,,
2022-02-01  02:00,2022-02-01,2,10.36,0.01,6.18,0,2,2022,-6.18,D,,
2022-02-01  03:00,2022-02-01,3,6.4,0.01,5.64,0,2,2022,-5.64,D,,
2022-02-01  04:00,2022-02-01,4,7.36,0.01,5.78,0,2,2022,-5.78,D,,
2022-02-01  05:00,2022-02-01,5,3.42,0.01,5.63,0,2,2022,-5.63,D,,
2022-02-01  06:00,2022-02-01,6,4.55,0.01,5.57,0,2,2022,-5.57,D,,
2022-02-01  07:00,2022-02-01,7,7.47,0.03,13.33,0,2,2022,-13.33,D,,
2022-02-01  08:00,2022-02-01,8,15.67,4.17,4.51,0,2,2022,-4.51,D,,
2022-02-01  09:00,2022-02-01,9,27.4,11.15,8.29,0,2,2022,-8.29,D,,
2022-02-01  10:00,2022-02-01,10,37.7,7.21,26.54,0,2,2022,-26.54,D,,
2022-02-01  11:00,2022-02-01,11,50.5,7.17,26.85,0,2,2022,-26.85,D,,
2022-02-01  12:00,2022-02-01,12,49.66,30.2,30.09,0,2,2022,-30.09,D,,
2022-02-01  13:00,2022-02-01,13,55.78,25.32,24.76,0,2,2022,-24.76,D,,
